# county,month,lat,lng,deaths,normalized_deaths,cumulative_deaths,normalized_cumulative_deaths
8.200000000000000000e+01,1.650000000000000000e+02,3.942735056000000071e+01,-8.416728623999999570e+01,7.000000000000000000e+00,2.877958129820579877e-05,5.970000000000000000e+02,2.651974401683560197e-03
8.200000000000000000e+01,1.660000000000000000e+02,3.942735056000000071e+01,-8.416728623999999570e+01,6.000000000000000000e+00,2.466821254131925609e-05,6.030000000000000000e+02,2.676642614224879202e-03
8.200000000000000000e+01,1.670000000000000000e+02,3.942735056000000071e+01,-8.416728623999999570e+01,8.000000000000000000e+00,3.289095005509234146e-05,6.110000000000000000e+02,2.709533564279971787e-03
8.200000000000000000e+01,1.680000000000000000e+02,3.942735056000000071e+01,-8.416728623999999570e+01,8.000000000000000000e+00,3.241123373361206694e-05,6.190000000000000000e+02,2.741944798013583665e-03
8.200000000000000000e+01,1.690000000000000000e+02,3.942735056000000071e+01,-8.416728623999999570e+01,1.000000000000000000e+01,4.051404216701509045e-05,6.290000000000000000e+02,2.782458840180598511e-03
8.200000000000000000e+01,1.700000000000000000e+02,3.942735056000000071e+01,-8.416728623999999570e+01,8.000000000000000000e+00,3.241123373361206694e-05,6.370000000000000000e+02,2.814870073914210822e-03
8.200000000000000000e+01,1.710000000000000000e+02,3.942735056000000071e+01,-8.416728623999999570e+01,6.000000000000000000e+00,2.430842530020905359e-05,6.430000000000000000e+02,2.839178499214420164e-03
8.200000000000000000e+01,1.720000000000000000e+02,3.942735056000000071e+01,-8.416728623999999570e+01,3.000000000000000000e+00,1.215421265010452680e-05,6.460000000000000000e+02,2.851332711864524617e-03
8.200000000000000000e+01,1.730000000000000000e+02,3.942735056000000071e+01,-8.416728623999999570e+01,8.000000000000000000e+00,3.241123373361206694e-05,6.540000000000000000e+02,2.883743945598136495e-03
8.200000000000000000e+01,1.740000000000000000e+02,3.942735056000000071e+01,-8.416728623999999570e+01,3.000000000000000000e+00,1.215421265010452680e-05,6.570000000000000000e+02,2.895898158248240949e-03
8.200000000000000000e+01,1.750000000000000000e+02,3.942735056000000071e+01,-8.416728623999999570e+01,4.000000000000000000e+00,1.620561686680603347e-05,6.610000000000000000e+02,2.912103775115047321e-03
8.200000000000000000e+01,1.760000000000000000e+02,3.942735056000000071e+01,-8.416728623999999570e+01,6.000000000000000000e+00,2.430842530020905359e-05,6.670000000000000000e+02,2.936412200415256663e-03
8.200000000000000000e+01,1.770000000000000000e+02,3.942735056000000071e+01,-8.416728623999999570e+01,5.000000000000000000e+00,2.025702108350754523e-05,6.720000000000000000e+02,2.956669221498764086e-03
8.200000000000000000e+01,1.780000000000000000e+02,3.942735056000000071e+01,-8.416728623999999570e+01,9.000000000000000000e+00,3.646263795031357870e-05,6.810000000000000000e+02,2.993131859449077448e-03
8.200000000000000000e+01,1.790000000000000000e+02,3.942735056000000071e+01,-8.416728623999999570e+01,4.000000000000000000e+00,1.620561686680603347e-05,6.850000000000000000e+02,3.009337476315883386e-03
8.200000000000000000e+01,1.800000000000000000e+02,3.942735056000000071e+01,-8.416728623999999570e+01,2.000000000000000000e+00,8.008488998338237797e-06,6.870000000000000000e+02,3.017345965314222056e-03
8.200000000000000000e+01,1.810000000000000000e+02,3.942735056000000071e+01,-8.416728623999999570e+01,4.000000000000000000e+00,1.601697799667647559e-05,6.910000000000000000e+02,3.033362943310898528e-03
8.200000000000000000e+01,1.820000000000000000e+02,3.942735056000000071e+01,-8.416728623999999570e+01,6.000000000000000000e+00,2.402546699501471509e-05,6.970000000000000000e+02,3.057388410305912803e-03
8.200000000000000000e+01,1.830000000000000000e+02,3.942735056000000071e+01,-8.416728623999999570e+01,3.000000000000000000e+00,1.201273349750735754e-05,7.000000000000000000e+02,3.069401143803420374e-03
8.200000000000000000e+01,1.840000000000000000e+02,3.942735056000000071e+01,-8.416728623999999570e+01,4.000000000000000000e+00,1.601697799667647559e-05,7.040000000000000000e+02,3.085418121800096846e-03
8.200000000000000000e+01,1.850000000000000000e+02,3.942735056000000071e+01,-8.416728623999999570e+01,5.000000000000000000e+00,2.002122249584559703e-05,7.090000000000000000e+02,3.105439344295942219e-03
8.200000000000000000e+01,1.860000000000000000e+02,3.942735056000000071e+01,-8.416728623999999570e+01,6.000000000000000000e+00,2.402546699501471509e-05,7.150000000000000000e+02,3.129464811290957361e-03
8.200000000000000000e+01,1.870000000000000000e+02,3.942735056000000071e+01,-8.416728623999999570e+01,1.000000000000000000e+00,4.004244499169118899e-06,7.160000000000000000e+02,3.133469055790126696e-03
8.200000000000000000e+01,1.880000000000000000e+02,3.942735056000000071e+01,-8.416728623999999570e+01,5.000000000000000000e+00,2.002122249584559703e-05,7.210000000000000000e+02,3.153490278285972503e-03
8.200000000000000000e+01,1.890000000000000000e+02,3.942735056000000071e+01,-8.416728623999999570e+01,5.000000000000000000e+00,2.002122249584559703e-05,7.260000000000000000e+02,3.173511500781818311e-03
8.200000000000000000e+01,1.900000000000000000e+02,3.942735056000000071e+01,-8.416728623999999570e+01,3.000000000000000000e+00,1.201273349750735754e-05,7.290000000000000000e+02,3.185524234279325448e-03
8.200000000000000000e+01,1.910000000000000000e+02,3.942735056000000071e+01,-8.416728623999999570e+01,5.000000000000000000e+00,2.002122249584559703e-05,7.340000000000000000e+02,3.205545456775170388e-03
8.200000000000000000e+01,1.920000000000000000e+02,3.942735056000000071e+01,-8.416728623999999570e+01,6.000000000000000000e+00,2.379554864603328324e-05,7.400000000000000000e+02,3.229341005421203573e-03
8.200000000000000000e+01,1.930000000000000000e+02,3.942735056000000071e+01,-8.416728623999999570e+01,0.000000000000000000e+00,0.000000000000000000e+00,7.400000000000000000e+02,3.229341005421203573e-03
8.200000000000000000e+01,1.940000000000000000e+02,3.942735056000000071e+01,-8.416728623999999570e+01,5.000000000000000000e+00,1.982962387169440326e-05,7.450000000000000000e+02,3.249170629292898183e-03
8.200000000000000000e+01,1.950000000000000000e+02,3.942735056000000071e+01,-8.416728623999999570e+01,0.000000000000000000e+00,0.000000000000000000e+00,7.450000000000000000e+02,3.249170629292898183e-03
8.200000000000000000e+01,1.960000000000000000e+02,3.942735056000000071e+01,-8.416728623999999570e+01,3.000000000000000000e+00,1.189777432301664162e-05,7.480000000000000000e+02,3.261068403615914775e-03
8.200000000000000000e+01,1.970000000000000000e+02,3.942735056000000071e+01,-8.416728623999999570e+01,2.000000000000000000e+00,7.931849548677759949e-06,7.500000000000000000e+02,3.269000253164591925e-03
