,year,county,population,median_income,perc_unemployed,perc_poverty,perc_white,normalized_deaths,deaths,cumulative_deaths,normalized_cumulative_deaths
268,4,5,64592,33950,7.041666666666667,33.300000000000004,91.83025761704234,1.5481793410948723e-05,12,45,0.0007011717486268145
269,4,6,45934,51769,5.8500000000000005,9.700000000000001,97.80554708930207,1.632777463316933e-05,9,24,0.0005208666875475406
270,4,7,70182,42176,8.033333333333333,16.300000000000004,93.79613006183922,1.068650081217406e-05,9,28,0.00040154585945011644
271,4,8,44666,44209,8.65,16.800000000000004,97.48130569112972,2.6119792832728846e-05,14,69,0.0015524741593409622
272,4,9,368029,55599,6.3500000000000005,14.0,86.63148827945624,2.3322437452845654e-05,103,347,0.0009535833948105441
273,4,10,28828,42540,8.4,14.800000000000002,98.00194255584847,1.7344248647148605e-05,6,17,0.0005888204582887559
274,4,11,39982,48826,6.6833333333333345,13.199999999999998,94.78515331899352,1.6674170043186102e-05,8,34,0.0008496402064616483
275,4,12,138278,40783,7.016666666666667,19.900000000000002,86.57487091222033,2.892723354402002e-05,48,146,0.0010498170359074521
276,4,13,197543,54179,6.408333333333332,11.5,95.89861447887297,2.742019037205402e-05,65,221,0.0011277086204997734
277,4,14,42161,42640,8.758333333333333,15.5,94.85780697801285,2.56951527082691e-05,13,36,0.0008483890295869569
278,4,15,107598,42782,8.141666666666666,15.900000000000004,95.6198070596108,3.097951015198548e-05,40,119,0.0011001914856305017
279,4,16,36880,42035,8.625,15.400000000000004,97.10140997830804,4.519161243673174e-06,2,13,0.0003527122669415423
280,4,17,43623,40493,8.383333333333333,16.5,96.99699699699703,1.3372150776730929e-05,7,36,0.0008174665820344122
281,4,18,1278024,41954,6.5,18.800000000000004,64.5083347417576,1.864858041267874e-05,286,1031,0.0008007411083729366
282,4,19,52776,44554,6.858333333333333,12.599999999999996,97.93466727300289,1.8948006669698348e-05,12,35,0.0006643098278137892
283,4,20,38975,46382,7.283333333333334,15.099999999999996,92.86722257857603,1.2828736369467608e-05,6,21,0.0005392685091477444
284,4,21,174454,87470,4.624999999999999,5.0,89.73196372682769,1.0031297648663832e-05,21,78,0.0004654081613560392
285,4,22,76952,46307,8.341666666666669,12.200000000000001,87.46621270402328,2.0575596908895588e-05,19,62,0.0008026971516053047
286,4,23,146138,58884,5.925,10.700000000000001,90.32489838371951,1.1974982550739713e-05,21,82,0.0005695717827926527
287,4,24,28931,42100,7.500000000000001,17.699999999999996,94.6389685804155,2.016291636422292e-05,7,26,0.0009039567916507828
288,4,25,1167484,50053,5.716666666666666,18.0,70.08404397833287,1.670258436089916e-05,234,913,0.0007955951435616637
289,4,26,42635,50658,7.841666666666666,10.599999999999998,95.69367890231031,2.5409483601110204e-05,13,40,0.0009376049932384029
290,4,27,30877,38397,8.158333333333333,21.0,94.73070570327427,1.619328302620073e-05,6,23,0.0007441572751575194
291,4,28,93485,69214,5.3500000000000005,8.0,97.01449430389903,1.158831185038598e-05,13,46,0.0004894455359682266
292,4,29,161936,54038,6.008333333333333,12.900000000000004,86.56135757336232,1.6467410993643578e-05,32,126,0.0007863455879103929
293,4,30,40056,38353,8.866666666666669,19.099999999999998,96.03555022967844,1.0402103721456628e-05,5,29,0.0007200131149258107
294,4,31,801350,46952,6.133333333333333,19.800000000000004,69.37293317526675,1.9862315675630706e-05,191,670,0.00082557832782617
295,4,32,75043,49866,5.783333333333332,14.599999999999996,93.89283477472917,9.994269951894248e-06,9,45,0.0006028582383585228
296,4,33,31986,42023,6.891666666666667,16.300000000000004,96.53285812542988,5.210612976510557e-06,2,20,0.0006248624162675643
297,4,34,15818,39801,8.525,18.099999999999998,95.90340118851941,5.268259788426686e-06,1,7,0.00044141010691420166
298,4,35,28246,51036,8.924999999999999,11.099999999999996,95.60999787580543,1.7701621468526518e-05,6,10,0.0003517429111662948
299,4,36,43454,38847,9.233333333333333,17.599999999999998,96.26961844709349,1.5341894110246854e-05,8,42,0.000971341035218004
300,4,37,29372,38927,7.808333333333333,20.099999999999998,97.38526487811521,1.1348676744291615e-05,4,26,0.0008898912161463725
301,4,38,42501,43624,4.816666666666667,13.5,98.7153243453095,0.0,0,3,7.120287352470858e-05
302,4,39,59628,46303,10.041666666666666,13.199999999999998,94.37344871536861,1.2577983497685649e-05,9,34,0.0005681419524402997
303,4,40,33134,37020,8.975,21.699999999999992,96.9517715941329,1.5090239633005372e-05,6,34,0.0010241459584181376
304,4,41,69343,40114,9.116666666666665,16.800000000000004,91.75403429329562,1.9228088391522335e-05,16,78,0.0011240068789633562
305,4,42,60791,44133,6.466666666666668,15.900000000000004,96.77912848941456,1.096653561656605e-05,8,45,0.0007487153306309208
306,4,43,229873,55149,6.041666666666667,9.700000000000001,93.35328637987062,1.921350774848141e-05,53,179,0.0007768328488673484
307,4,44,62441,38790,7.033333333333334,18.0,95.7768133117663,1.601511827164844e-05,12,45,0.000719121610659617
308,4,45,166135,52678,6.199999999999998,14.0,93.35660757817438,8.527201773657967e-06,17,88,0.0005413840784995221
309,4,46,45816,45397,6.683333333333334,14.900000000000004,95.34223851929458,1.636982713462546e-05,9,32,0.0006953009085160157
310,4,47,301108,49758,6.95,14.400000000000004,84.8718732149262,2.1586938905641826e-05,78,187,0.0006212644999944716
311,4,48,441198,40759,7.691666666666666,22.699999999999992,74.52232331062245,2.4743236974480085e-05,131,402,0.0008979033182614625
312,4,49,43213,53445,5.875,12.5,90.82220628051743,1.542745624387723e-05,8,30,0.0007013621730301017
313,4,50,238352,39982,8.291666666666668,19.0,80.49355574947978,1.7481148329641315e-05,50,196,0.0008153766224008925
314,4,51,66514,43315,7.091666666666668,18.599999999999998,90.69368854677212,2.7563119543755195e-05,22,52,0.000783699708721069
315,4,52,172334,65670,5.466666666666666,7.599999999999999,95.94160177330069,1.257248521282316e-05,26,100,0.0005848961231490402
316,4,53,23664,34978,10.416666666666666,22.5,97.61240703177823,1.4086094207798062e-05,4,16,0.0006775694513040964
317,4,54,40866,52060,5.041666666666666,9.400000000000002,97.86864386042187,6.117554935643322e-06,3,14,0.00034254593107563937
318,4,55,102657,52622,6.683333333333333,12.5,94.60436209902879,1.4611765393494841e-05,18,71,0.0006956507874107682
319,4,56,14679,42902,9.9,15.199999999999998,98.33094897472579,5.6770443036537454e-06,1,6,0.0004117894116809174
320,4,57,535626,42859,7.191666666666666,18.599999999999998,74.04028183844697,2.7071127988559186e-05,174,611,0.0011370347911538992
321,4,58,15042,35748,10.000000000000002,18.599999999999998,93.45831671320302,1.1080086867881043e-05,2,8,0.0005331334374012452
322,4,59,34895,50904,7.325000000000002,14.199999999999998,97.48388021206476,1.1940583655729091e-05,5,33,0.0009485876242404241
323,4,60,85996,39814,8.533333333333331,20.0,93.14386715661193,1.3566522473913516e-05,14,39,0.00045466645621305426
324,4,61,14643,40405,10.341666666666667,17.5,91.46349791709349,0.0,0,2,0.00013854887413733942
325,4,62,41445,51216,10.258333333333335,11.200000000000001,95.97538906985163,1.0053484537740782e-05,5,19,0.00045914321152966685
326,4,63,19522,44453,7.241666666666666,12.0,95.93279377113002,4.268688317453813e-06,1,11,0.0005621574601149489
327,4,64,36086,40590,9.008333333333335,19.300000000000004,97.92163165770658,1.3855788948622734e-05,6,19,0.0005296152491955255
328,4,65,55795,54540,6.741666666666667,14.599999999999996,94.09086835737969,1.7922752934850795e-05,12,45,0.0008161935648382471
329,4,66,28652,36819,10.4,23.199999999999992,96.82046628507611,1.163385918376844e-05,4,32,0.0011251286726293556
330,4,67,161178,52249,6.966666666666666,14.900000000000004,92.15649778505748,1.0340534481546282e-05,20,65,0.0004083567612163175
331,4,68,42240,46298,7.016666666666667,12.299999999999999,97.7438446969697,2.3674242424242424e-05,12,32,0.000758687341240716
332,4,69,34445,57079,6.016666666666666,8.200000000000001,96.69618231964,4.8386316349736296e-06,2,10,0.0002894284749302753
333,4,70,124286,41772,8.000000000000002,18.400000000000002,87.29704069645818,6.034468886278423e-06,9,62,0.0004942088604944561
334,4,71,77741,43285,7.758333333333333,19.599999999999998,90.62270873798899,1.7150967100157362e-05,16,96,0.001245751970379452
335,4,72,60842,46274,7.491666666666667,11.700000000000001,91.81979553597843,6.848339414658734e-06,5,34,0.0005569493155773007
336,4,73,79122,36379,9.441666666666665,24.400000000000002,94.34544121736053,2.1064516400832472e-05,20,107,0.0013648591418507939
337,4,74,56630,43899,7.391666666666667,16.599999999999998,94.6300547413032,1.6186944493495794e-05,11,30,0.0005286280522962357
338,4,75,49359,53390,6.925,10.200000000000001,95.1457687554448,1.0129864867602664e-05,6,29,0.0005901591147986308
339,4,76,375593,45626,7.291666666666665,14.699999999999998,88.90873898075846,2.1965265593341737e-05,99,366,0.0009713870307610227
340,4,77,541788,48836,6.925000000000001,15.900000000000004,80.79894718967567,1.615022850266156e-05,105,333,0.0006136003260877388
341,4,78,209942,41253,8.924999999999999,17.699999999999996,89.17367653923465,1.6274336086474677e-05,41,206,0.0009722197826471106
342,4,79,92532,43546,7.191666666666667,13.5,97.26473003933778,1.080707214801366e-05,12,46,0.0004980022561796365
343,4,80,52153,63378,5.116666666666666,8.0,93.08381109428028,3.195725397708026e-06,2,26,0.0005179807058218569
344,4,81,28808,45024,6.825,11.0,96.88628158844766,2.8927149865778025e-06,1,12,0.00041532517504091956
345,4,82,13397,36432,9.525,21.900000000000002,97.48451145778905,3.110149038341918e-05,5,14,0.0010466742718179532
346,4,83,213146,73598,5.633333333333333,6.599999999999999,90.86072457376633,1.4465827805041303e-05,37,140,0.0006716451353295885
347,4,84,61751,41747,7.775000000000001,16.199999999999996,96.53446907742385,9.446540676804154e-06,7,33,0.0005340693252814199
348,4,85,114644,47859,5.908333333333332,12.200000000000001,95.86633404277588,5.0882151122896374e-06,7,37,0.00032339942520065885
349,4,86,37779,42418,7.608333333333334,13.900000000000004,96.36835278858622,1.3234865930808121e-05,6,24,0.000630881404054351
350,4,87,126254,50534,6.324999999999999,13.699999999999998,92.04460848765189,9.240631319931777e-06,14,59,0.0004701871053040966
351,4,88,22626,46327,6.816666666666666,10.099999999999998,97.56032882524529,7.366156928607207e-06,2,11,0.00048679959469008434
